"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"pimentel";0,805;0,868;0,092;0,875;0,544;0,109
"picciani";0,561;0,058;0,135;0,145;0;0,109
"personalidade";0,502;0,19;0,428;0;0,485;0,832
"permanência";0,198;0,084;0,707;0,656;0,164;0,063
"perdão";0,561;0,124;0,484;0,515;0,831;0,931
"percentual";0,416;0,013;0,388;0,577;0,41;0,355
"palco";0;0,275;0,388;0,577;0,41;0,355
"ong";0,282;0,148;0,003;0,265;0,987;0,447
"omissão";0,086;0,993;0,428;0,112;0,485;0,095
"oferta";0,25;0,329;0,089;0,234;0,244;0,584
"obstruir";0,892;0,329;0,223;0,431;0,399;0,191
"obrigatório";0,319;0,181;0,234;0,911;0,014;0,257
"nogueira";0,143;0;0,12;0,129;0,485;0,095
"nascimento";0,892;0,892;0,223;0,431;0,244;0,14
"mst";0,363;0,222;0,79;0;0,357;0,301
"moeda";0,25;0,892;0,223;0,841;0,399;0,14
"minimizar";0,143;0,19;0,463;0,458;0;0,095
"líquido";0,416;0,275;0,388;0,577;0,41;0,003
"lícito";0,179;0,011;0,291;0,303;0,313;0,257
"luxo";0,319;0,547;0,947;0,017;0,313;0,257
"londres";0,282;0,148;0,048;0,265;0,276;0,006
"lobista";0,628;0;0,153;0,163;0,172;0,125
"livrar";0,282;0,603;0,484;0,875;0,301;0,398
"limitado";0,45;0,041;0,553;0,937;0,434;0,001
"leal";0,892;0,069;0,805;0,841;0,244;0,704
"laus";0;0,041;0,106;0,115;0,123;0,083
"khan";0,177;0,07;0,548;0,163;0,172;0
"james";0,128;0,041;0,38;0,408;0,123;0
"istoé";0,363;0,366;0,335;0,756;0,105;0,301
"iraque";0,143;0,049;0,12;0,129;0,137;0
"inácio";0,098;0,222;0,79;0,118;0,357;0,301
"interpretar";0,561;0,058;0,374;0,875;0,831;0,153
"intermediário";0,45;0,016;0,38;0,115;0,982;0,708
"integridade";0,705;0,823;0,034;0,661;0,686;0,143
"injustiça";0,437;0,041;0;0,156;0,123;0,083
"inferior";0,416;0,199;0,059;0,4;0,41;0,355
"indiciar";0,598;0,598;0,173;0,183;0,001;0,143
"indagar";0,177;0,291;0,819;0,256;0,729;0,125
"incompetente";0,159;0,603;0,925;0,875;0;0,109
"implicar";0,901;0,993;0,463;0,129;0,485;0,213
"imenso";0,159;0,228;0,925;0,076;0,544;0,153
"hoffmann";0,561;0,026;0,135;0,145;0,007;0,109
"grécia";0,342;0,072;0,455;0,466;0,476;0,423
"governante";0,143;0,049;0;0,458;0,137;0,605
"globonews";0,994;0,725;0,254;0,265;0,001;0,221
"gerenciar";0,159;0,004;0,092;0,145;0,544;0,109
"george";0,128;0,041;0,886;0,503;0,123;0
"garantido";0,177;0,07;0,007;0,256;0,172;0,401
"fundador";0,705;0,084;0,621;0,183;0,164;0,007
"frequentar";0,416;0,924;0,388;0,001;0,41;0,355
"fracasso";0,143;0,049;0,428;0,129;0,096;0
"fortuna";0,177;0,001;0,548;0,581;0,172;0,961
"especializado";0,198;0,823;0,173;0,002;0,193;0,304
"esclarecido";0,598;0,329;0,003;0,656;0,686;0,143
"equivalente";0,481;0,67;0,455;0,466;0,476;0,026
"enfrentamento";0,143;0,049;0,024;0,002;0,485;0,347
"endividamento";0,416;0,275;0,608;0,4;0,044;0,698
"emprestar";0,416;0;0,388;0,4;0,41;0,355
"embasar";0,502;0,184;0,002;0,458;0,137;0,095
"embarcação";0,159;0,058;0,135;0,515;0,153;0
"editorial";0,143;0,049;0;0,129;0,137;0,347
"dormir";0,561;0,058;0,484;0;0,831;0,398
"doente";0,159;0,058;0,001;0,001;0,153;0,109
"dispositivo";0,143;0,049;0,002;0,129;0,485;0,007
"disparo";0,561;0,058;0,135;0,145;0,153;0
"dimas";0,222;0,397;0,196;0;0,773;0,165
"dilma_michel_temer";0;0,89;0,106;0,115;0,123;0,083
"deslocar";0,198;0,084;0,213;0,183;0,686;0
"descoberto";0,035;0,291;0,819;0,581;0,172;0,125
"descer";0,177;0,273;0,153;0,005;0,004;0,125
"decorrência";0,213;0,013;0,153;0,163;0,729;0,125
"decisivo";0,177;0,273;0,059;0,581;0,039;0,457
"curioso";0,892;0,892;0,223;0;0,244;0,191
"cubano";0,416;0,275;0,001;0,4;0,41;0,698
"cozinha";0,416;0,924;0,388;0,001;0,41;0,355
"convicção";0,122;0,439;0,886;0,156;0,434;0,303
"consumir";0,282;0,584;0,003;0,316;0,276;0,221
"constituir";0,003;0,735;0,819;0,163;0,172;0,457
"confundir";0,019;0,598;0,707;0,656;0,193;0,143
"configurar";0;0,058;0,925;0,145;0,544;0,109
"comparação";0,363;0,222;0,006;0,118;0,357;0,301
"codinome";0,143;0;0,12;0,129;0,137;0,095
"climático";0,177;0,07;0;0,163;0,172;0,401
"celebrar";0,151;0,823;0,621;0,183;0,193;0,063
"cbn";0,177;0,07;0,153;0,256;0;0,125
"carteira";0,282;0,725;0,254;0,002;0,987;0,221
"bloqueado";0,805;0;0,135;0,145;0,153;0,109
"bloco";0,598;0,598;0,621;0,183;0,621;0,843
"batalha";0,502;0,049;0,134;0,972;0,485;0,048
"bangu";0;0,291;0,153;0,163;0,172;0,125
"auxílio";0,628;0,705;0;0,163;0,172;0,961
"assustar";0,222;0,397;0,196;0,207;0;0,608
"artilharia";0,159;0,058;0,135;0,145;0,544;0
"articular";0,143;0,19;0,463;0,458;0;0,095
"arthur";0,159;0,228;0,484;0,145;0;0,109
"apurado";0;0,159;0,886;0,115;0,123;0,083
"apropriado";0,159;0,058;0,001;0,145;0,831;0,153
"apostar";0,901;0,19;0,463;0,458;0,014;0,347
"animal";0,143;0,184;0,463;0,112;0,137;0,347
"andréia";0,342;0,344;0,455;0,466;0,01;0,423
"alerj";0,143;0,049;0,12;0,129;0;0,095
"abandonado";0,481;0,67;0,455;0,466;0,354;0,475
"zelar";0,159;0,868;0;0,145;0,544;0,109
"*txt_1218";0,028;0;0,457;0,851;0,026;0,013
"*txt_1219";0,009;0,67;0,455;0,466;0,476;0,423
"*txt_1212";0;0,094;0,657;0,764;0,089;0,056
"*txt_1213";0,177;0,273;0,29;0,048;0,229;0,125
"*txt_1210";0,198;0,005;0,621;0,656;0,686;0,527
"*txt_1211";0,118;0,925;0,514;0,029;0;0,016
"*txt_1216";0;0,319;0,735;0,325;0,099;0,064
"*txt_1214";0,25;0,122;0,223;0,841;0;0,191
"*txt_1215";0,892;0,329;0,805;0,075;0,244;0,191
"*txt_1398";0;0,012;0,438;0,054;0;0,034
"*txt_1137";0,991;0,041;0,039;0;0,123;0,083
"*txt_1136";0,319;0,181;0,947;0,017;0,19;0,257
"*txt_1135";0,001;0,048;0,299;0,325;0,099;0,064
"*txt_1134";0;0;0,063;0,026;0,031;0,003
"*txt_1133";0,191;0,006;0,052;0;0,023;0
"*txt_1132";0;0,73;0,06;0,582;0,873;0,044
"*txt_1131";0;0;0,028;0,11;0,036;0,018
"*txt_1130";0;0,868;0,135;0,875;0,153;0,109
"*txt_1139";0;0,228;0,484;0,515;0,153;0,109
"*txt_1138";0,093;0,094;0,266;0,705;0;0,056
"*txt_1091";0;0,056;0,054;0,06;0,065;0,038
"*txt_1410";0,009;0;0,057;0;0,008;0,003
"*txt_1411";0,023;0,078;0,12;0;0,022;0,01
"*txt_1412";0,003;0;0,018;0,021;0,856;0,011
"*txt_1008";0,019;0,329;0,707;0,186;0,193;0,143
"*txt_1414";0,363;0,002;0,335;0,756;0,357;0,301
"*txt_1415";0;0,029;0,735;0,325;0,099;0,064
"*txt_1416";0,005;0;0;0,397;0,113;0,001
"*txt_1417";0,705;0,823;0,707;0,656;0,164;0,527
"*txt_1419";0,682;0;0,075;0,083;0,089;0,056
"*txt_1001";0,522;0,047;0,026;0,083;0,517;0,122
"*txt_1007";0,561;0,058;0,484;0,001;0,544;0,502
"*txt_1006";0;0,028;0,045;0,236;0,001;0
"*txt_1005";0,565;0,44;0,182;0,167;0,56;0,513
"*txt_1004";0,021;0,001;0,226;0,046;0;0,002
"*txt_1098";0,177;0,273;0,548;0,005;0,229;0,457
"*txt_1247";0,042;0,006;0,108;0,035;0,039;0
"*txt_1099";0,159;0,868;0,135;0,01;0,831;0,931
"*txt_1486";0,684;0,585;0,666;0,017;0,68;0,644
"*txt_1485";0;0,649;0,028;0,11;0,036;0,018
"*txt_1484";0;0,397;0,706;0,207;0,773;0,165
"*txt_1483";0,093;0,024;0,373;0,29;0;0,056
"*txt_1482";0,994;0,032;0,254;0,955;0,987;0,221
"*txt_1480";0,104;0;0,351;0,338;0,451;0,004
"*txt_1489";0,659;0;0,135;0,151;0,166;0,026
"*txt_1488";0,404;0,034;0,06;0,853;0;0,073
"*txt_1256";0;0,009;0,016;0,019;0,022;0,01
"*txt_1257";0;0;0,014;0,738;0,478;0,001
"*txt_1254";0,001;0;0,022;0,026;0,029;0,014
"*txt_1255";0,009;0,344;0,4;0,466;0,476;0,423
"*txt_1252";0,342;0;0,097;0,11;0,036;0,018
"*txt_1253";0,08;0;0;0,407;0;0,001
"*txt_1250";0;0,111;0,084;0,092;0,099;0,064
"*txt_1318";0,046;0,007;0,034;0,039;0,043;0
"*txt_1316";0,006;0;0,013;0,046;0,006;0
"*txt_1315";0,684;0,585;0,02;0,674;0,68;0,644
"*txt_1313";0,062;0,012;0,438;0,479;0,059;0
"*txt_1311";0,104;0,029;0,304;0,092;0,099;0
"*txt_1310";0,143;0,049;0,134;0,458;0,38;0,048
"*txt_1326";0,363;0,222;0,335;0,347;0,357;0
"*txt_1248";0,042;0;0,025;0,003;0,004;0,001
"*txt_1078";0;0,547;0,291;0,303;0,313;0,257
"*txt_1169";0,013;0;0,135;0,01;0,615;0,001
"*txt_1376";0,002;0;0,001;0,001;0,006;0
"*txt_1357";0,049;0;0,01;0,785;0,013;0,005
"*txt_1378";0,026;0,003;0,018;0,021;0,024;0
"*txt_1344";0,056;0,01;0,043;0,168;0,053;0
"*txt_1345";0,128;0,041;0,106;0,115;0,434;0
"*txt_1346";0,076;0,017;0,06;0,066;0,072;0
"*txt_1347";0,056;0,01;0,151;0,048;0,053;0
"*txt_1340";0,104;0;0,084;0,092;0,099;0,064
"*txt_1341";0,056;0,01;0,043;0,048;0,053;0
"*txt_1342";0,198;0,084;0,707;0,656;0,193;0
"*txt_1343";0,051;0,009;0,038;0,043;0,048;0
"*txt_1173";0,015;0,001;0,01;0,011;0,013;0
"*txt_1172";0,031;0,597;0,268;0;0,981;0,003
"*txt_1171";0;0,057;0,297;0,053;0;0,008
"*txt_1026";0,319;0,181;0,291;0;0,313;0,257
"*txt_1177";0,007;0,111;0,086;0,265;0,099;0,064
"*txt_1176";0,046;0,802;0,208;0;0,043;0,023
"*txt_1175";0,894;0,36;0,724;0;0,082;0,011
"*txt_1174";0,455;0;0,054;0,209;0,065;0,038
"*txt_1179";0;0,228;0,322;0,357;0,15;0,023
"*txt_1178";0,991;0,159;0,553;0,503;0,024;0,083
"*txt_1292";0,008;0;0,016;0,138;0,007;0
"*txt_1293";0,076;0,017;0,212;0,066;0,072;0
"*txt_1290";0,278;0;0,001;0,216;0,002;0,001
"*txt_1291";0,023;0,002;0,016;0,739;0,202;0
"*txt_1296";0,005;0;0,003;0,003;0,004;0
"*txt_1294";0,128;0,041;0,106;0,115;0,123;0
"*txt_1295";0,25;0,122;0,223;0,841;0;0,191
"*txt_1353";0,056;0,01;0,043;0,048;0,053;0
"*txt_1352";0,011;0,002;0;0,338;0,01;0,188
"*txt_1351";0,285;0,004;0,47;0,676;0,1;0
"*txt_1299";0,481;0,344;0,4;0,375;0,354;0,423
"*txt_1425";0,198;0,084;0,173;0,656;0;0,143
"*txt_1424";0,026;0,033;0,063;0;0,024;0,011
"*txt_1355";0,015;0,001;0,451;0;0,013;0,143
"*txt_1354";0,143;0,049;0,12;0,129;0,137;0
"*txt_1050";0,25;0,122;0,805;0,075;0,399;0,584
"*txt_1198";0,565;0,364;0,542;0,167;0,56;0,513
"*txt_1052";0;0,33;0,018;0,014;0,175;0,003
"*txt_1053";0,735;0,1;0;0,213;0,01;0
"*txt_1054";0,847;0,029;0,299;0,092;0;0,064
"*txt_1056";0,807;0,001;0,07;0,952;0,765;0,103
"*txt_1057";0,008;0,005;0;0,316;0,072;0,144
"*txt_1058";0;0;0,013;0,015;0,018;0,008
"*txt_1190";0,008;0;0,013;0,015;0,061;0,028
"*txt_1193";0,493;0,01;0,134;0,68;0;0,03
"*txt_1192";0,481;0,67;0,455;0,466;0,01;0,423
"*txt_1195";0,115;0,784;0,095;0,103;0;0,073
"*txt_1194";1;1;1;1;1;1
"*txt_1197";0,115;0,034;0;0,103;0,545;0,073
"*txt_1196";0,035;0;0,285;0;0;0
"*txt_1463";0,222;0;0,196;0,741;0,216;0,165
"*txt_1186";0,591;0,69;0,382;0,051;0;0,002
"*txt_1462";0,648;0;0,212;0,233;0,072;0,044
"*txt_1187";0,684;0,585;0,02;0,674;0,68;0,644
"*txt_1458";0,128;0;0,106;0,115;0,123;0,083
"*txt_1459";0,319;0,713;0,947;0,017;0,88;0,257
"*txt_1454";0,45;0,159;0,886;0;0,982;0,083
"*txt_1455";0,222;0;0,706;0,741;0,216;0,165
"*txt_1456";0,021;0,002;0;0;0,02;0,009
"*txt_1457";0;0;0;0;0,249;0
"*txt_1450";0;0,515;0,428;0,129;0,137;0,095
"*txt_1452";0;0,94;0,801;0,123;0,03;0
"*txt_1469";0,056;0;0,151;0,048;0,053;0,03
"*txt_1399";0,046;0;0,669;0,357;0,043;0,023
"*txt_1229";0,222;0;0,706;0,207;0,216;0,165
"*txt_1228";0,046;0,028;0,121;0;0;0,023
"*txt_1227";0,062;0;0,048;0,187;0,204;0,034
"*txt_1226";0,098;0,366;0,79;0,347;0,357;0,301
"*txt_1225";0,042;0,075;0,613;0,122;0;0,021
"*txt_1224";0,001;0;0;0;0,005;0
"*txt_1223";0,066;0;0,004;0,018;0,021;0,002
"*txt_1222";0,25;0;0,223;0,234;0,872;0,191
"*txt_1220";0,143;0,049;0,977;0,972;0;0,095
"*txt_1464";0,062;0;0,169;0,054;0,059;0,034
"*txt_1467";0;0,273;0,153;0,581;0,172;0,125
"*txt_1466";0,175;0;0,116;0,019;0,919;0,008
"*txt_1465";0,056;0;0,043;0,168;0,053;0,107
"*txt_1396";0,049;0,367;0,001;0,002;0,563;0,005
"*txt_1395";0;0,167;0,189;0,209;0,485;0,038
"*txt_1394";0,775;0,094;0;0,705;0,712;0,056
"*txt_1393";0,003;0,121;0,151;0,168;0;0,03
"*txt_1460";0,115;0,133;0,095;0,364;0;0,073
"*txt_1391";0,008;0;0,012;0;0,11;0
"*txt_1390";0,159;0,006;0,551;0,487;0,002;0,021
"*txt_1015";0;0,55;0,031;0,893;0,039;0,021
"*txt_1017";0,159;0,058;0,135;0,515;0;0,109
"*txt_1010";0;0,344;0,455;0,466;0,476;0,423
"*txt_1012";0,076;0,017;0,011;0,066;0;0,044
"*txt_1013";0,342;0,344;0,455;0,012;0,476;0,423
"*txt_1498";0;0,028;0,121;0,039;0,041;0,023
"*txt_1082";0,143;0;0,12;0,129;0,137;0,095
"*txt_1490";0,703;0,013;0,548;0,581;0,172;0,457
"*txt_1491";0;0,133;0,095;0,103;0,11;0,073
"*txt_1492";0,266;0;0,008;0,745;0,247;0,004
"*txt_1493";0,703;0,07;0,548;0,163;0;0,125
"*txt_1494";0,084;0,079;0,237;0,13;0;0,05
"*txt_1495";0,042;0,006;0,031;0,035;0,039;0
"*txt_1496";0;0,14;0,429;0,08;0,026;0,013
"*txt_1497";0,358;0;0,12;0,458;0,137;0,095
"*txt_1128";0,087;0,203;0,805;0,003;0,025;0,032
"*txt_1129";0,01;0;0,006;0,021;0;0,001
"*txt_1081";0,078;0,01;0,395;0,435;0;0,03
"*txt_1080";0,648;0,73;0,519;0,001;0,072;0,044
"*txt_1087";0,004;0;0;0,849;0;0,001
"*txt_1086";0,319;0,181;0,234;0;0,313;0,257
"*txt_1120";0,342;0,072;0,455;0,466;0,476;0,423
"*txt_1121";0,03;0,017;0,989;0,001;0,622;0,044
"*txt_1122";0,45;0;0,106;0,115;0,123;0,083
"*txt_1088";0,104;0;0,299;0,325;0,099;0,064
"*txt_1124";0,031;0;0,022;0,089;0,569;0,014
"*txt_1126";0,159;0,088;0,121;0,357;0;0,023
"*txt_1127";0,042;0,191;0;0,893;0,135;0,021
"*txt_1269";0,805;0;0,135;0,875;0,153;0,109
"*txt_1268";0;0,084;0,173;0,183;0,193;0,143
"*txt_1263";0,54;0,012;0,104;0;0,517;0,034
"*txt_1262";0,005;0,001;0;0,012;0,004;0,005
"*txt_1261";0,042;0,006;0;0,893;0,355;0,206
"*txt_1260";0;0,101;0,706;0,207;0,216;0,165
"*txt_1267";0,159;0,228;0;0,515;0,301;0,109
"*txt_1266";0,016;0,001;0,821;0,043;0,139;0
"*txt_1264";0,062;0,012;0,048;0,054;0,059;0
"*txt_1300";0,989;0,668;0,861;0,083;0,059;0,456
"*txt_1301";0,016;0,015;0;0,043;0,05;0
"*txt_1302";0,046;0,007;0,121;0,039;0,043;0
"*txt_1303";0,176;0,103;0,728;0,752;0,694;0,007
"*txt_1304";0,901;0,049;0,428;0,458;0;0,095
"*txt_1305";0,001;0,084;0,173;0,183;0,686;0,063
"*txt_1306";0,076;0,017;0,06;0,066;0,072;0
"*txt_1307";0,237;0;0,248;0,793;0,222;0,011
"*txt_1308";0,056;0,01;0,043;0,048;0,053;0
"*txt_1309";0,481;0,67;0,455;0,012;0,476;0,423
"*txt_1062";0,416;0,199;0,608;0,577;0,41;0,355
"*txt_1065";0,282;0,148;0,348;0,265;0;0,221
"*txt_1064";0,001;0;0,635;0,119;0;0
"*txt_1067";0,078;0,135;0,792;0,435;0,908;0,03
"*txt_1066";0,008;0,019;0,189;0,209;0,567;0,038
"*txt_1339";0,016;0,001;0,242;0;0,015;0,01
"*txt_1123";0,012;0,012;0,861;0,479;0;0,034
"*txt_1231";0,104;0;0,084;0,092;0,348;0,064
"*txt_1237";0,028;0;0,02;0,08;0,026;0,013
"*txt_1238";0,177;0,705;0,819;0,581;0;0,125
"*txt_1239";0,104;0,319;0,086;0,265;0,233;0,232
"*txt_1191";0;0,135;0,043;0,168;0,624;0,03
"*txt_1068";0,06;0,018;0,271;0,135;0;0,007
"*txt_1111";0,006;0,026;0,135;0,515;0,153;0,109
"*txt_1110";0,518;0,001;0,803;0,364;0,11;0,073
"*txt_1113";0,511;0;0,018;0,072;0,024;0,011
"*txt_1115";0;0;0,001;0,53;0,02;0
"*txt_1114";0,006;0,001;0,001;0,003;0;0,002
"*txt_1116";0,894;0;0,018;0,199;0,082;0,011
"*txt_1118";0,013;0,003;0;0,509;0;0,005
"*txt_1359";0,015;0,001;0,225;0,011;0,127;0
"*txt_1061";0,839;0,115;0,521;0,001;0,009;0,003
"*txt_1358";0,684;0,067;0,666;0,674;0,68;0,644
"*txt_1429";0,565;0,44;0,542;0,167;0,154;0,513
"*txt_1060";0;0,04;0,362;0,68;0,184;0,03
"*txt_1089";0;0,231;0,067;0,074;0,08;0,05
"*txt_1164";0,198;0,084;0,621;0,186;0;0,143
"*txt_1165";0;0;0;0;0,004;0
"*txt_1166";0,565;0,364;0,542;0,167;0,56;0,513
"*txt_1167";0;0,094;0,075;0,29;0,712;0,056
"*txt_1428";0;0,201;0,173;0,183;0,193;0,143
"*txt_1162";0,125;0,011;0,928;0,509;0;0,005
"*txt_1163";0,054;0,015;0;0,284;0,318;0,006
"*txt_1168";0,018;0,121;0,746;0,435;0,021;0,03
"*txt_1298";0,25;0,122;0,223;0,841;0,244;0
"*txt_1438";0,925;0;0,087;0,099;0,111;0,016
"*txt_1439";0;0,89;0,106;0,937;0,123;0,083
"*txt_1348";0,011;0,001;0;0,338;0,096;0,003
"*txt_1349";0,115;0,034;0,095;0,103;0,11;0
"*txt_1432";0,02;0;0,067;0,074;0,08;0,05
"*txt_1433";0,181;0,002;0,066;0,338;0,061;0
"*txt_1430";0,001;0;0,129;0;0,655;0,002
"*txt_1431";0,005;0,018;0,062;0;0,005;0,001
"*txt_1436";0,876;0,009;0,012;0,394;0;0,026
"*txt_1437";0,222;0,957;0,706;0,125;0,511;0,608
"*txt_1434";0;0;0,007;0,029;0,226;0,004
"*txt_1356";0,115;0,034;0,095;0,103;0,11;0
"*txt_1025";0,128;0,159;0,039;0,03;0,461;0,083
"*txt_1024";0,058;0;0,048;0,054;0,059;0,034
"*txt_1188";0,03;0,196;0;0,066;0,252;0,044
"*txt_1189";0,002;0;0;0,349;0;0
"*txt_1021";0;0,192;0,411;0,397;0,332;0,001
"*txt_1020";0,404;0,034;0,01;0,591;0,038;0,073
"*txt_1022";0,314;0;0,01;0,259;0,013;0,005
"*txt_1182";0,493;0,04;0,134;0,313;0,021;0,107
"*txt_1180";0,159;0;0,135;0,145;0,153;0,109
"*txt_1426";0,319;0,713;0,291;0;0,88;0,257
"*txt_1029";0;0,024;0,031;0,122;0,135;0,021
"*txt_1028";0,481;0,072;0,455;0,375;0,476;0,423
"*txt_1184";0,565;0,44;0,182;0,167;0,56;0,513
"*txt_1185";0,363;0;0,084;0,092;0,099;0,064
"*txt_1199";0,553;0,039;0,429;0,74;0;0,013
"*txt_1009";0,04;0,924;0,388;0,577;0,41;0,355
"*txt_1230";0;0,275;0,388;0,4;0,41;0,355
"*txt_1338";0,008;0,001;0,128;0,569;0;0,003
"*txt_1232";0,115;0,374;0,337;0,364;0;0,073
"*txt_1233";0,709;0,049;0,335;0,756;0,357;0,301
"*txt_1234";0,034;0;0,025;0,099;0,111;0,016
"*txt_1235";0,056;0,977;0,792;0,854;0;0,03
"*txt_1236";0,876;0,033;0,169;0,789;0;0,026
"*txt_1059";0,007;0,001;0;0,794;0,021;0,137
"*txt_1331";0,6;0,431;0,084;0,678;0,348;0,438
"*txt_1330";0,916;0,167;0,485;0,996;0;0,038
"*txt_1333";0,076;0;0,06;0,233;0,072;0,044
"*txt_1332";0,143;0,049;0,12;0,129;0,137;0
"*txt_1335";0,481;0,344;0,455;0;0,476;0,423
"*txt_1334";0,084;0,02;0,067;0,074;0,08;0
"*txt_1337";0,176;0,103;0,038;0,151;0;0,026
"*txt_1336";0,004;0;0,246;0,602;0,003;0
"*gr_02";0;0,351;0;0;0;0
"*gr_01";0;0,351;0;0;0;0
"*txt_1421";0,012;0,003;0,027;0,435;0;0,004
"*txt_1420";0,001;0,814;0,034;0,136;0,041;0,083
"*txt_1413";0,003;0;0;0,273;0,029;0,129
"*n_02";0,481;0,344;0,4;0,012;0,476;0,423
"*n_03";0,363;0,874;0,335;0,347;0;0,301
"*txt_1423";0,098;0,049;0,335;0,347;0,357;0,301
"*txt_1475";0,265;0,017;0,056;0,066;0;0,044
"*txt_1472";0,684;0,067;0,666;0,674;0,68;0,644
"*txt_1473";0,035;0,07;0,153;0,163;0;0,125
"*n_04";0,565;0,44;0,182;0,167;0,56;0,513
"*n_05";0;0,275;0,388;0,4;0,41;0,355
"*txt_1478";0,011;0,259;0,17;0,402;0;0,004
"*txt_1479";0,049;0,001;0,451;0,259;0;0,005
"*txt_1422";0,177;0,07;0,819;0,771;0;0,457
"*txt_1094";0,794;0,723;0,001;0,893;0,355;0,021
"*txt_1096";0,159;0,868;0,925;0,875;0,007;0,109
"*txt_1097";0,012;0,049;0,977;0,018;0,485;0,095
"*txt_1159";0,45;0,159;0,38;0,937;0;0,083
"*txt_1158";0,035;0,007;0,069;0,727;0,041;0,023
"*txt_1092";0,556;0;0,009;0,035;0,012;0,005
"*txt_1093";0;0,257;0,038;0,043;0,048;0,026
"*txt_1155";0;0,753;0,019;0,024;0,01;0,001
"*txt_1154";0,342;0,67;0,4;0,466;0,476;0,423
"*txt_1157";0,021;0;0,21;0,046;0,823;0,002
"*txt_1156";0;0,259;0,048;0,054;0,059;0,034
"*txt_1151";0,051;0;0,038;0,151;0,166;0,094
"*txt_1150";0,031;0;0,078;0,089;0,268;0,014
"*txt_1153";0,628;0,076;0,819;0,163;0,172;0,401
"*txt_1278";0,034;0,004;0,087;0,029;0,032;0
"*txt_1279";0,031;0,004;0,022;0,026;0,029;0
"*txt_1274";0;0;0;0,437;0,018;0
"*txt_1275";0;0,547;0,291;0,303;0,313;0,257
"*txt_1276";0,034;0,004;0,514;0,029;0,032;0
"*txt_1277";0,021;0,002;0,051;0,017;0,02;0
"*txt_1270";0;0,034;0,803;0,103;0,11;0,073
"*txt_1271";0,093;0,024;0,075;0,083;0,089;0
"*txt_1272";0,038;0,005;0,028;0,032;0,036;0
"*txt_1273";0,104;0,111;0,299;0,325;0,099;0
"*txt_1375";0;0,273;0,153;0,771;0,172;0,125
"*txt_1374";0,105;0,267;0,009;0,008;0;0,001
"*txt_1377";0,011;0,001;0,024;0,029;0,01;0
"*txt_1079";0;0,007;0,308;0,002;0,294;0,001
"*txt_1371";0,143;0,049;0,12;0,129;0,137;0
"*txt_1370";0,073;0;0,913;0;0,592;0,002
"*txt_1373";0,709;0,366;0,335;0,118;0,357;0,301
"*txt_1372";0,144;0,043;0,964;0,487;0,039;0,755
"*txt_1072";0,416;0,275;0,608;0,001;0,41;0,355
"*txt_1073";0,148;0;0;0,247;0;0,002
"*txt_1070";0,565;0,364;0,542;0,552;0,154;0,513
"*txt_1071";0,493;0;0,043;0,168;0,471;0,03
"*txt_1379";0,046;0,007;0,121;0,727;0,043;0
"*txt_1077";0,363;0,222;0,79;0;0,357;0,301
"*txt_1074";0,592;0,056;0,189;0,209;0;0,038
"*txt_1075";0,018;0;0,003;0,015;0,005;0,001
"*txt_1388";0,021;0,002;0,015;0,017;0,02;0
"*txt_1389";0,076;0,017;0,989;0,463;0;0,044
"*txt_1381";0,056;0,01;0,151;0,048;0,053;0
"*txt_1382";0,176;0;0,038;0,151;0,048;0,094
"*txt_1383";0,028;0,003;0,02;0,023;0,026;0
"*txt_1384";0;0,001;0,004;0,016;0,002;0,001
"*txt_1385";0,013;0;0,023;0,029;0,012;0
"*txt_1386";0,019;0;0,003;0,042;0,05;0,002
"*txt_1387";0,021;0,002;0,015;0,017;0,02;0
"*txt_1209";0,084;0;0,067;0,847;0,281;0,05
"*txt_1208";0,076;0;0,537;0,582;0,873;0,044
"*txt_1201";0,648;0,196;0,202;0,169;0,252;0,694
"*txt_1200";0,709;0,079;0,908;0,03;0,109;0,179
"*txt_1203";0,069;0,014;0,485;0,209;0;0,038
"*txt_1202";0,994;0,725;0,048;0,955;0,276;0,221
"*txt_1205";0,062;0;0,861;0,923;0,059;0,034
"*txt_1204";0,006;0;0,015;0,003;0;0
"*txt_1207";0,647;0;0,025;0,029;0,032;0,016
"*txt_1206";0,146;0,364;0,542;0,552;0,56;0,513
"*txt_1103";0;0;0,004;0,005;0,002;0,001
"*txt_1100";0,03;0,032;0,254;0,265;0,276;0,221
"*txt_1101";0,003;0,005;0,617;0,032;0,036;0,018
"*txt_1106";0,115;0,374;0,095;0,591;0;0,073
"*txt_1104";0,416;0,275;0,388;0;0,41;0,355
"*txt_1105";0,062;0;0,048;0,054;0,204;0,034
"*txt_1108";0,86;0,165;0;0,032;0,036;0,018
"*txt_1109";0,023;0,002;0;0,001;0,442;0,01
"*txt_1408";0,636;0;0,193;0,023;0,914;0,013
"*txt_1407";0,115;0,784;0,241;0,853;0,005;0,073
"*txt_1406";0;0,094;0,657;0,764;0,748;0,056
"*txt_1405";0,031;0,109;0,078;0,045;0,008;0,014
"*txt_1251";0,181;0;0,013;0,053;0,018;0,008
"*txt_1402";0,45;0;0,106;0,115;0,123;0,083
"*txt_1401";0;0,121;0,151;0,048;0,273;0,03
"*txt_1400";0,01;0,001;0;0,002;0,15;0,003
"*txt_1036";0,25;0,122;0,223;0,841;0;0,191
"*txt_1037";0,026;0,003;0,018;0,072;0,024;0
