"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"sessão";0,540343019135825;1,19814097393206;1,83019934566536;-0,919621750610713;-2,39789875429738;-0,89495629039944;0,152993048928763;0,339242359310033;0,518203748590273;-0,260382258129577;-0,678942502170499;-0,253398464821784;0,0527011499183985;0,15751433045031;0,307607062486154;0,0616528624033599;0,378286717548837;0,0422378771929414;8,80531136796418e-05;0,000432933775214431;0,0010101884977349;0,00025504927700441;0,00173407274314926;0,000241551243502804;0,000301582146336937;1,47513433068868;0,000656249172191633
"oliveira";0,640455356198734;0,818162556796081;1,44497377282955;-0,466394592667169;-2,25263088902073;-0,682858750437619;0,214371974213032;0,27385378360882;0,483658817698143;-0,156110693157072;-0,753996240610388;-0,228565156061452;0,103765556105656;0,102938520835709;0,268728626405262;0,0222247191387362;0,467879450252352;0,0344631272622854;0,000126082809551068;0,000205758295684964;0,000641797590943014;6,68628935163682e-05;0,00155976159858853;0,000143330927664414;0,000307381802997263;1,24604671393813;0,00047725095059707
"duque";1,29871696713372;-2,10997215654234;-2,85687106670644;-0,81543153340673;-1,42316362962168;0,857846263891962;0,308462225127044;-0,501145917728003;-0,678544154298869;-0,19367562879272;-0,338019931226312;0,203749680702979;0,172687584771672;0,277082287652601;0,425139911280257;0,0274954520874543;0,0755823109456817;0,0220124532623325;0,000420629539455083;0,0011102587085296;0,00203541054926651;0,000165823372523455;0,000505103540209902;0,000183522648450077;0,000249385236394005;1,95864635106019;0,000956715467257579
"criminal";0,856692992540196;-0,0574294028230076;1,93967723720677;-2,71328473829745;0,947078398479182;-0,452402271125927;0,237941744756871;-0,015950699290225;0,538734634349786;-0,753599842971045;0,263045791804007;-0,125652230917044;0,122113989353763;0,00033358523541915;0,318487534190478;0,494720046542639;0,0543957863880324;0,00994905828967335;0,00022985103992045;1,03291514327932e-06;0,00117829757090113;0,0023056149946539;0,000280910456866551;6,40981650215425e-05;0,000313181459657588;1,53643635871392;0,000739307642534778
"conduzir";0,137630277691989;-0,696728245963462;0,917659094011369;1,53147736771469;0,757489896180243;-0,240312386554886;0,0661910919708613;-0,335080362988678;0,441333538725681;0,736539669886868;0,36430271177156;-0,115574418267104;0,00988759790263617;0,154032686094822;0,223637217264931;0,49446751502816;0,109167890974316;0,00880709273513356;6,04217007821751e-06;0,000154843082632248;0,000268613427975208;0,000748145623754396;0,000183028475472287;1,8421173225559e-05;0,000318981116317914;0,867442425026306;0,000240019369927931
"argumento";0,459131447310972;0,239341475428826;1,13567666214225;-1,49416431831283;0,770019382805783;0,399311769405413;0,215415732421636;0,112294462795651;0,532837864629721;-0,701033446680096;0,361278431911931;0,187349478618453;0,102024570991112;0,0168534902675758;0,317583996370582;0,436396434493149;0,104595360003996;0,0225461478735901;6,35740248881429e-05;1,72759347697725e-05;0,000388969035682953;0,000673290287466944;0,000178817056759054;4,80872398138046e-05;0,000301582146336937;0,900858794029098;0,000244747955461752
"argumentar";0,0759141570110545;0,0124943552923634;1,29087471947673;-1,25831527056883;0,622146810941233;-0,354500998558458;0,0391062269240675;0,00643631059832406;0,664977939530409;-0,648205347333549;0,320491135338695;-0,182616748183305;0,00344895613568128;5,67927705705749e-05;0,507374719600805;0,382714425311108;0,0844318468641279;0,0219732593177128;1,77142880016151e-06;4,79850395020755e-08;0,000512207985508737;0,00048669522785561;0,000118977246098631;3,8628965647961e-05;0,000307381802997263;0,810123087834413;0,000201734498239487
"apreensão";1,04698300552206;-0,997376250153208;1,34490908872158;2,70119600212386;1,11339444832888;-0,0910848504165676;0,296795692738689;-0,282733314221977;0,38125091100084;0,765727174600677;0,315621815101389;-0,0258204680828657;0,18201962699908;0,100410754314497;0,152807025506255;0,489333474646932;0,0750266344722922;0,00040248406094192;0,000324228901466454;0,000294232407338035;0,000535005586827947;0,00215816505785962;0,000366665934417759;2,45394462920378e-06;0,000295782489676611;1,53798674801183;0,000699644858546724
"alckmin";0,280609119715741;1,81464283669775;0,766478462494629;1,05727084442852;-4,09217733039816;-0,141890820512498;0,0600406447606486;0,388270794748205;0,163999876874802;0,226219387489718;-0,875584391700839;-0,0303597272883286;0,00880744336146374;0,223898839709487;0,033432181649972;0,0504978145318218;0,682705801898882;0,000657918848372263;2,32903504236638e-05;0,000973990626964348;0,000173769028133408;0,000330632067243589;0,00495314852036059;5,95499032751362e-06;0,000295782489676611;1,87391083781317;0,00103865258451118
"acidente";-0,0892429914544173;1,18158103022021;0,118176485970396;0,709595589166362;1,25326072829627;2,69367491457921;-0,0272212165476087;0,360410073306424;0,0360466145633263;0,216443385403453;0,382274071269693;0,821634359893398;0,00211846610823855;0,225747802048823;0,0018899657532587;0,0540939717891366;0,152277083510159;0,563872710790384;2,03237198443523e-06;0,000356272236828722;3,5638310258299e-06;0,000128492202983527;0,000400809330116146;0,00185159212174097;0,000255184893054331;1,21516549872415;0,000376812951379964
"sérgio";1,03777332899216;-0,89052129432569;0,4237634791401;0,322022090254713;0,851737781598883;-0,329420436004466;0,600435951367606;-0,515238718931848;0,245181506061095;0,186315869488813;0,492799314573563;-0,190596411920091;0,541625179596136;0,242440785837299;0,0459472365836571;0,0210629375302657;0,132979307643689;0,0159445528089508;0,000331042050790351;0,000243762430458159;5,51982367385332e-05;3,18749478636197e-05;0,000222992357073019;3,33564042931421e-05;0,000307381802997263;0,883741303472947;0,000240064785920727
"provocar";-1,2013551487797;0,0690229410107544;0,231397494810687;-0,0679597969196604;-0,0577440994452883;0,706863240127207;-0,847545234222155;0,0486950630420024;0,163248847883955;-0,0479450244638073;-0,0407379419308409;0,49868564764149;0,889551783534378;0,00178500138171376;0,0167905229201627;0,00114970475062587;0,000749069370439245;0,0899739180426791;0,00045200045497711;1,49204858274834e-06;1,67692388104425e-05;1,44643921877186e-06;1,04426631513221e-06;0,000156482882737491;0,000313181459657588;0,798284814192945;0,000199577592486182
"presente";0,44582626398695;-0,235688821966587;0,11094458991187;-0,40495144919498;0,210531267406317;0,939598062202774;0,382606312484614;-0,202267202160881;0,0952122022975769;-0,347527710292831;0,180677089691156;0,806359290236019;0,343220039226176;0,0583099324443162;0,0108136449361341;0,114367078409473;0,0278967078623727;0,445392597121531;5,64845487018484e-05;1,57861540110418e-05;3,49792603990708e-06;4,66019703408493e-05;1,25959687353836e-05;0,000250889559494416;0,00028418317635596;0,47692644294321;6,4639973361856e-05
"falso";0,230206402833425;-0,71583886210409;-1,53913985673719;-0,415950778834426;-0,168822756217318;0,49364225895011;0,125223730033416;-0,389389744647602;-0,837234896733917;-0,226261769415861;-0,0918333069274001;0,268523048043036;0,0307896545299744;0,180977169740486;0,700236423617013;0,0405982839338895;0,00603546031071996;0,0413630078679173;1,65970476667823e-05;0,000160482096059237;0,000741911688188635;5,41851060310637e-05;8,92602330828563e-06;7,63168973597285e-05;0,000313181459657588;0,822218154611036;0,000211724037626356
"exportação";-0,175144149210824;0,66221906378172;-1,72713595339939;0,00215513884497537;1,37813681667979;-3,31976285066502;-0,0432853363608976;0,163661618441428;-0,426846463445962;0,000532623614488572;0,340594395702683;-0,820450196463467;0,0053563121061006;0,0465480180512059;0,265000178302161;3,27550970738732e-07;0,120875333083285;0,562219830906276;9,25117498808022e-06;0,000132254051632422;0,00089961912076794;1,40073550630035e-09;0,000572783234615781;0,00332368417390901;0,000301582146336937;1,49980489842903;0,000678383323286142
"crescer";-0,609757620885095;1,66647003206184;-1,11923496364089;-0,0385787094392411;0,774197756972453;-3,15911264470727;-0,157530782325584;0,430532262133567;-0,289154171082874;-0,00996680331810116;0,200013864777207;-0,816156238692031;0,0637513011426116;0,289462844074803;0,10927872665232;0,000103067975120812;0,0374590538510676;0,499945006304077;0,0001056605429357;0,000789211455599271;0,000355992543311689;4,22954601899226e-07;0,000170334328041095;0,00283614602604927;0,00028418317635596;1,51350821142773;0,000650980421501066
"construtor";1,33125981554094;-2,08269874622353;-2,2776392117153;-0,497586882003673;-1,08226953204659;0,392857540699565;0,371074110759827;-0,580529492600564;-0,634867014877588;-0,138696900191674;-0,301670792972486;0,109504741950877;0,232568242721875;0,346019764399234;0,34634836125807;0,0131224940570624;0,0560239902075358;0,00591714735622283;0,00054475822920897;0,00133330978041698;0,00159458625291945;7,61054921155599e-05;0,000360038562032003;4,74403998635865e-05;0,000307381802997263;1,73005411707566;0,000920020554821565
"confiança";-0,25310794256705;0,389682701187924;-0,239895595054817;0,795098390150894;0,588684758108375;-0,668990195593495;-0,19413947930774;0,298895388017371;-0,18400531188319;0,60985833117989;0,451534437269929;-0,513130512291603;0,0917757776282062;0,132239746845972;0,0419449404832326;0,365773340341265;0,180950803450442;0,187315391250883;1,85773530919493e-05;4,4034649354242e-05;1,66884820346079e-05;0,0001833217678573;0,000100493476670625;0,000129781202674866;0,000289982833016285;0,523617084484794;7,95060000824584e-05
"comunicação";-0,159384251137951;-0,454085158543418;-0,0261349007589746;1,07194313881064;0,204058862890399;0,408876440437856;-0,126393503904851;-0,360094638270234;-0,0207252702669682;0,850062966282498;0,161820973524127;0,324243616305316;0,0374019669048754;0,184544655979024;0,000511639244836309;0,683283449038728;0,0223456483783733;0,0719126404541638;7,80852430098292e-06;6,33800779131575e-05;2,09951926629222e-07;0,000353200777853953;1,27993842781661e-05;5,13880724718831e-05;0,000307381802997263;0,516499917592154;8,20009090280542e-05
"compromisso";0,344590711656103;0,296531397868154;-0,451647250280957;0,978289331092372;-0,318556997582452;0,181141156335704;0,281169794846605;0,241955657781552;-0,368522889355368;0,798238029115467;-0,259927510021212;0,147802654112208;0,167459380971562;0,0753818769081183;0,146359055458882;0,54511829313928;0,0521620983270753;0,0135192951950853;3,58106959883909e-05;2,65183804802426e-05;6,15183061040815e-05;0,000288629197774767;3,06041221457268e-05;9,89554912871221e-06;0,000301582146336937;0,527741074968965;8,39938372551891e-05
"cassar";1,05230649601921;-0,519655023479268;2,17798118022812;0,913647241560453;1,0168188282097;-0,135334816831723;0,37186111822495;-0,183634234753109;0,7696488810212;0,322862099773266;0,35932058570447;-0,0478242380068842;0,251428592968007;0,0372720818811712;0,547970169979871;0,0765492660965844;0,0855649159446685;0,00121497312969753;0,000346801164133;8,45719421024388e-05;0,00148560820510547;0,000261428624951256;0,000323804740567984;5,73607898512561e-06;0,000313181459657588;1,31524600088443;0,000541763851398262
"brf";0,468731498867897;0,0253049523543239;-0,348288236276638;1,7046262993178;1,73473547704827;-1,97671786503068;0,147024301260155;0,00793725821136784;-0,109245558916739;0,534680283215863;0,544124455045645;-0,62002567268582;0,0594802484868111;0,000105380140434301;0,0167078519181867;0,317714209855149;0,296940491814816;0,309051817784603;5,9889187395342e-05;1,74546518128371e-07;3,30657025115325e-05;0,000792060783622453;0,000820288574911294;0,00106509787119414;0,000272583863035308;1,20450837276709;0,000395475686349369
"autorização";0,876288780279137;-0,619749953740315;1,00850493262584;-0,103571325076491;0,947470912887993;-0,467551903066911;0,482667333617798;-0,341363560065558;0,555493117937503;-0,0570479691614994;0,521875059336483;-0,257531575731629;0,401146155505649;0,121973185858147;0,270322811086782;0,00226329399707569;0,17093000736779;0,0333645461845561;0,00021821915334125;0,000109151917673265;0,00028903764996405;3,04843843970043e-06;0,000255111558760216;6,21238013328365e-05;0,00028418317635596;0,86709764175944;0,000213665485645237
"associação";0,878500567297333;-0,308610938148748;1,3347735279821;1,29517753424807;1,43580923618088;-1,06363281939476;0,320378091009923;-0,112546521777502;0,486775092406686;0,472334932256106;0,523621542507616;-0,387893491362837;0,220786639844391;0,0165628304581938;0,259311857884471;0,193821110307443;0,214961453456962;0,0945561080485386;0,000219322130853855;2,70658078116008e-05;0,000506306536091769;0,000476712971603864;0,000585857305087535;0,000321500626074029;0,00028418317635596;1,17173046677887;0,000390169941841699
"adotar";-1,2817790448664;0,00371331750302544;0,174126738875822;0,0389856087323675;-0,46269323378595;-0,707702209035777;-0,82915925778005;0,00240207670506203;0,112639380511159;0,0252190722965068;-0,299307731580052;-0,457799525373398;0,872353930319291;4,45055104285097e-06;0,008190602130557;0,000325933350830389;0,0414315414948352;0,0776935421534446;0,000505015244702056;4,23840372888102e-09;9,31985351894763e-06;4,67182744144447e-07;6,58058420831141e-05;0,000153949845054797;0,000307381802997263;0,860080056367741;0,000227381909004323
"trabalhista";-0,0047425158653625;2,20352035430037;1,0487356229485;0,912983133632344;-5,24154362909255;-1,16494037229937;-0,000794626799815677;0,369208322581451;0,175719693001505;0,152973840543706;-0,878240823715558;-0,19519024633681;1,57745428521397e-06;0,207012495017309;0,0392454892215617;0,0236112228730955;0,702321582485945;0,0278076329478022;6,00036543478803e-09;0,00129537123476741;0,0002934216507835;0,000222374827783071;0,00732957049089055;0,000362049130437747;0,000266784206374983;2,36647800564516;0,00149404975499528
"silêncio";0,753366088607593;-0,892213546047697;1,18898752078312;2,83076337974213;1,52328011370675;-0,0598526763136148;0,20803216272998;-0,246373066704314;0,328323306753332;0,78167817342694;0,420633821046653;-0,0165275314179747;0,0969545072702537;0,0826640584638368;0,122865222463952;0,55286205111658;0,144475371827452;0,000178788857923628;0,000164582791103299;0,000230839387716039;0,000409946215311669;0,00232369661766607;0,000672871034430948;1,03881793193011e-06;0,000289982833016285;1,51633142886466;0,000666746219251013
"presença";-0,610706296379308;0,718452721409672;-0,249860126577793;0,158608443551924;0,252415309437791;0,500032989110562;-0,53759905027182;0,632447222150714;-0,219949536373521;0,139621531862587;0,22219883998632;0,440174371288054;0,452112438302472;0,380365639461801;0,0385029567055977;0,0123165207014531;0,0281508460269402;0,0885515988017329;0,000105989577097325;0,000146688055793551;1,77415792454651e-05;7,14909339727778e-06;1,81063015211932e-05;7,10551693484859e-05;0,00028418317635596;0,569221428748079;9,207905345169e-05
"pedro";0,984005673584822;-0,516007307582622;0,785047512237811;-1,13613831970389;-0,198174166693418;-0,537935749134313;0,528219968210453;-0,276995723626952;0,421418070128847;-0,609885657397011;-0,106381045192121;-0,288767038579986;0,469151305542603;0,0784246623698701;0,151924605448775;0,252600330536989;0,00693569861008485;0,040963397491679;0,000286396472927221;7,87560932086717e-05;0,000182290629030817;0,000381799078762114;1,16162658190052e-05;8,55920195566245e-05;0,000295782489676611;0,900353814759214;0,000239772227644208
"modo";0,20613552950843;0,169742698240259;0,611239832706329;-0,206063713515552;1,30653956302035;0,751112743454975;0,124110560898008;0,102199080076966;0,368016705617383;-0,124067321757338;0,786644390652042;0,452231714300501;0,0403050567384921;0,01661342834785;0,180299962496124;0,0162671191950831;0,590170323772774;0,156344109449678;1,30612234715771e-05;8,85646389778587e-06;0,000114842185853498;1,30521242023989e-05;0,000524714763467285;0,000173415700419689;0,000307381802997263;0,643494969067698;0,00012728243218124
"justificar";0,419817109521369;0,416477919449176;0,299434334327376;-1,32042873516401;0,761346658528288;-0,306866169980261;0,248386019160543;0,246410377600345;0,177161198571346;-0,781235518215306;0,450452974459815;-0,181558265844236;0,138747463621378;0,0830064759462565;0,0359109163727757;0,554355668236861;0,166321381429866;0,0216580943928638;5,21306005996309e-05;5,13046137824459e-05;2,65201303140979e-05;0,00051570624899659;0,000171449945814166;2,78529042372063e-05;0,000295782489676611;0,706349559872778;0,000147574669056256
